order_id,order_date,ship_date,customer_id,customer_name,customer_segment,region,country,product_category,product_sub_category,channel,quantity,unit_price,discount_pct,shipping_cost,order_status,satisfaction_score,_flag_duplicate,_flag_dates,_flag_quantity,_flag_price,_flag_customer,_flag_geo,_flag_satisfaction
ORD-10149,2025-12-24,2027-02-01,CUST-0363,Pat Kim,Consumer,Latin America,Colombia,Office Supplies,Binders,Partner,7,514.41,0.2,69.17,Completed,4,,ship_date_far_future,,,,,
ORD-10150,2025-12-11,2025-12-13,CUST-0702,Dakota Wilson,Enterprise,Latin America,Argentina,Furniture,Storage,Partner,2,1240.7,0.02,89.12,Completed,5,,,,,,,
ORD-10151,2024-01-14,2024-01-16,CUST-0713,Reese King,Enterprise,Europe,France,Office Supplies,Labels,Online,18,1539.87,0.24,100.14,Completed,5,,,,,,,
ORD-10152,2024-02-15,2024-02-25,CUST-0403,,Enterprise,Europe,Spain,Electronics,Monitors,Direct Sales,42,0.0,0.15,38.85,Completed,1,,,,zero_unit_price,missing_name,,
ORD-10153,2024-11-06,2024-11-13,CUST-0589,Drew Lee,Consumer,North America,Mexico,Software,SaaS Subscriptions,Direct Sales,47,1562.97,0.27,81.02,Completed,1,,,,,,,
ORD-10154,2023-07-05,2023-07-11,CUST-0548,Jordan Kim,Consumer,Asia Pacific,Japan,Software,SaaS Subscriptions,Retail,3,1935.19,0.23,44.83,Completed,4,,,,,,,
ORD-10155,2025-03-07,2025-03-09,CUST-0554,Sage Singh,Government,Asia Pacific,Singapore,Services,Training,Online,4,678.75,0.25,60.83,Completed,3,,,,,,,
ORD-10156,2023-02-09,2023-02-17,CUST-0634,Taylor Singh,Government,North America,United States,Furniture,Desks,Retail,20,1642.37,0.03,91.68,Completed,5,,,,,,,
ORD-10157,2025-04-03,2025-04-09,CUST-0124,Alex Brown,Consumer,Middle East,Qatar,Furniture,Storage,Retail,38,351.03,0.02,41.08,Returned,5,,,,,,,
ORD-10158,2025-09-24,2025-09-26,CUST-0007,Skyler Wilson,Government,North America,United States,Electronics,Accessories,Direct Sales,50,954.64,0.04,21.46,Completed,3,,,,,,,
ORD-10159,2025-05-07,2025-05-08,CUST-0572,Alex Martinez,Government,Europe,Germany,Electronics,Laptops,Partner,35,1017.54,0.16,93.97,Cancelled,3,,,,,,,
ORD-10160,2024-03-05,2024-03-12,CUST-0258,Reese King,Enterprise,Asia Pacific,Singapore,Electronics,Laptops,Online,12,320.3,0.01,77.24,Cancelled,2,,,,,,,
ORD-10161,2025-04-24,2025-05-08,CUST-0205,Riley Chen,Enterprise,Latin America,Brazil,Electronics,Networking,Direct Sales,28,294.16,0.32,68.25,Completed,4,,,,,,,
ORD-10162,2025-07-28,2025-08-04,CUST-0176,Casey Anderson,Government,Asia Pacific,Australia,Office Supplies,Pens,Retail,36,1710.73,0.03,128.55,Completed,4,,,,,,,
ORD-10163,2023-11-02,2023-10-26,CUST-0006,Avery Hall,Enterprise,Latin America,Brazil,Electronics,Networking,Online,26,961.14,0.28,123.19,Completed,4,,ship_before_order,,,,,
ORD-10161,2025-07-29,2025-08-12,CUST-0585,Rowan Chen,Government,Middle East,UAE,Software,SaaS Subscriptions,Retail,26,373.97,0.31,94.02,Cancelled,5,duplicate_of_ORD-10161,,,,,,
ORD-10165,2023-06-15,2023-06-25,CUST-0344,Finley Kim,Consumer,North America,Mexico,Office Supplies,Paper,Online,30,1240.17,0.13,26.29,Completed,4,,,,,,,
ORD-10166,2024-03-05,2024-03-18,CUST-0763,Reese Thomas,Enterprise,Europe,France,Office Supplies,Binders,Direct Sales,5,748.76,0.16,75.22,Completed,5,,,,,,,
ORD-10167,2024-01-21,2024-01-29,CUST-0090,Avery Singh,Enterprise,North America,Canada,Furniture,Storage,Online,18,228.49,0.05,22.57,Completed,3,,,,,,,
ORD-10168,2023-02-15,2023-03-01,CUST-0238,Morgan Young,SMB,Middle East,Qatar,Office Supplies,Labels,Partner,21,974.87,0.23,79.52,Completed,4,,,,,,,
ORD-10169,2024-08-05,2024-08-13,CUST-0171,Avery Thomas,Government,Middle East,UAE,Services,Training,Retail,46,1387.25,0.23,23.02,Pending,3,,,,,,,
ORD-10170,2023-11-29,2023-12-08,CUST-0309,Casey Lopez,Government,North America,United States,Software,SaaS Subscriptions,Retail,21,316.33,0.34,81.92,Pending,4,,,,,,,
ORD-10171,2024-11-24,2024-12-06,CUST-0116,Taylor Martinez,Enterprise,Latin America,Brazil,Furniture,Desks,Partner,40,1682.55,0.44,13.87,Completed,2,,,,,,,
ORD-10172,2025-03-18,2025-03-22,CUST-0503,Sam Wright,SMB,Asia Pacific,Japan,Office Supplies,Labels,Retail,28,742.41,0.13,42.7,Completed,4,,,,,,,
ORD-10173,2025-05-18,2025-05-30,CUST-0425,Rowan Thomas,Enterprise,Europe,United Kingdom,Furniture,Chairs,Partner,34,1973.34,0.02,144.01,Completed,5,,,,,,,
ORD-10174,2025-10-01,2025-10-02,CUST-0310,Drew Patel,Government,Middle East,Saudi Arabia,Software,Support Plans,Direct Sales,1,312.28,0.11,96.08,Completed,4,,,,,,,
ORD-10175,2025-01-10,2025-01-20,CUST-0493,Drew Chen,Government,Middle East,Saudi Arabia,Office Supplies,Labels,Online,47,1152.65,0.3,24.43,Completed,2,,,,,,,
ORD-10176,2023-06-07,2023-06-16,CUST-0199,Jordan Smith,SMB,Europe,United Kingdom,Services,Consulting,Partner,44,1600.76,0.1,104.7,Cancelled,4,,,,,,,
ORD-10177,2025-10-27,2025-10-31,CUST-0193,Dakota Singh,Consumer,Middle East,Qatar,Services,Installation,Online,5,237.55,0.05,2.61,Completed,3,,,,,,,
ORD-10178,2023-09-21,2023-10-05,CUST-0711,,SMB,Europe,Germany,Office Supplies,Pens,Retail,6,852.49,0.27,16.76,Completed,1,,,,,missing_name,,
ORD-10179,2023-01-22,2027-04-23,CUST-0099,Taylor Young,SMB,North America,Mexico,Furniture,Chairs,Retail,2,186.1,0.3,141.28,Completed,5,,ship_date_far_future,,,,,
ORD-10180,2024-07-31,2024-08-03,CUST-0773,Skyler Hall,SMB,Middle East,UAE,Electronics,Monitors,Direct Sales,38,374.33,0.24,16.1,Completed,5,,,,,,,
ORD-10181,2024-08-13,2024-08-22,CUST-0740,Jamie Brown,SMB,North America,United States,Office Supplies,Labels,Online,30,1202.78,0.11,146.43,Completed,4,,,,,,,
ORD-10182,2025-10-03,2025-10-14,CUST-0108,Dakota Chen,SMB,Latin America,Argentina,Services,Installation,Online,26,804.25,0.21,15.26,Completed,5,,,,,,,
ORD-10183,2024-07-13,2024-07-26,CUST-0660,Dakota King,SMB,Latin America,Argentina,Software,Support Plans,Direct Sales,33,561.39,0.27,16.21,Pending,3,,,,,,,
ORD-10184,2023-11-09,2023-11-14,CUST-0637,Robin Wright,Government,Middle East,UAE,Electronics,Networking,Direct Sales,-43,998.31,0.18,81.37,Completed,5,,,negative,,,,
ORD-10185,2023-12-29,2024-01-07,CUST-0676,Quinn Clark,Consumer,Asia Pacific,Australia,Software,SaaS Subscriptions,Retail,25,977.47,0.04,101.25,Completed,4,,,,,,,
ORD-10186,2024-08-05,2024-08-11,CUST-0063,Taylor Johnson,Consumer,North America,Mexico,Electronics,Monitors,Partner,48,1170.01,0.27,93.77,Completed,4,,,,,,,
ORD-10187,2023-08-23,2023-08-29,CUST-0174,Dakota Patel,Consumer,North America,Mexico,Office Supplies,Paper,Direct Sales,28,1138.26,0.32,39.99,Completed,4,,,,,,,
ORD-10188,2024-11-26,2024-11-29,CUST-0630,Riley Patel,Consumer,Asia Pacific,India,Software,Licenses,Direct Sales,5,1681.56,0.19,43.1,Completed,1,,,,,,,
ORD-10189,2025-08-31,2025-08-22,CUST-0215,Pat Martinez,Government,Asia Pacific,Japan,Office Supplies,Binders,Direct Sales,21,404.15,0.14,93.74,Completed,4,,ship_before_order,,,,,
ORD-10190,2025-12-27,2026-01-09,CUST-0630,Riley Patel,Consumer,Latin America,Colombia,Electronics,Monitors,Partner,16,305.19,0.24,45.04,Completed,4,,,,,,,
ORD-10072,2023-08-21,2023-08-24,CUST-0197,Robin Smith,Enterprise,North America,United States,Office Supplies,Labels,Direct Sales,28,0.0,0.32,30.3,Completed,3,duplicate_of_ORD-10072,,,zero_unit_price,,,
ORD-10192,2023-05-11,2023-05-18,CUST-0373,Pat Kim,Government,North America,Canada,Furniture,Chairs,Online,33,1866.21,0.18,124.35,Completed,5,,,,,,,
ORD-10193,2024-04-28,2024-05-05,CUST-0224,Quinn Kim,Consumer,Europe,United Kingdom,Furniture,Chairs,Partner,17,1726.49,0.02,80.02,Completed,4,,,,,,,
ORD-10194,2023-03-13,2023-03-27,CUST-0758,Jordan Martinez,Consumer,North America,Mexico,Furniture,Storage,Direct Sales,45,728.9,0.28,18.31,Completed,5,,,,,,,
ORD-10195,2023-11-25,2023-12-03,CUST-0647,Drew Patel,Consumer,Asia Pacific,Singapore,Electronics,Accessories,Online,32,944.83,0.14,126.17,Returned,5,,,,,,,
ORD-10196,2023-02-26,2023-03-11,CUST-0054,Dakota Hall,Government,Europe,Spain,Furniture,Desks,Direct Sales,20,630.87,0.03,23.67,Completed,4,,,,,,,
ORD-10197,2024-11-01,2024-11-14,CUST-0289,Blake Hall,Enterprise,Europe,United Kingdom,Software,SaaS Subscriptions,Retail,25,1889.79,0.31,33.67,Completed,5,,,,,,,
ORD-10198,2024-06-16,2024-06-19,CUST-0092,Rowan Lee,Government,Asia Pacific,Australia,Services,Consulting,Online,28,1547.85,0.32,124.09,Completed,4,,,,,,,
ORD-10199,2024-08-02,2024-08-14,CUST-0694,Skyler Johnson,SMB,Europe,Spain,Furniture,Lighting,Retail,17,474.79,0.16,37.25,Completed,4,,,,,,,
ORD-10200,2023-05-30,2023-06-01,CUST-0571,Blake Kim,SMB,North America,United States,Office Supplies,Pens,Direct Sales,39,1878.95,0.34,89.73,Cancelled,5,,,,,,,
ORD-10201,2025-10-28,2025-11-05,CUST-0348,Avery Wright,Consumer,Latin America,Brazil,Electronics,Accessories,Direct Sales,8,629.97,0.34,74.88,Completed,,,,,,,,missing
ORD-10202,2025-10-03,2025-10-16,CUST-0155,Sage Wright,Consumer,Middle East,Qatar,Software,Licenses,Retail,15,370.37,0.16,24.53,Completed,4,,,,,,,
ORD-10203,2024-12-16,2024-12-18,CUST-0209,,Enterprise,Asia Pacific,Australia,Furniture,Storage,Retail,1,1054.4,0.2,62.46,Completed,2,,,,,missing_name,,
ORD-10204,2023-11-11,2023-11-12,CUST-0084,Casey Wilson,Consumer,Latin America,Colombia,Software,SaaS Subscriptions,Partner,1,662.21,0.02,93.35,Completed,4,,,,,,,
ORD-10205,2025-02-20,2025-02-22,CUST-0409,Jamie Patel,Government,Asia Pacific,Australia,Furniture,Lighting,Online,14,330.07,0.27,42.74,Completed,5,,,,,,,
ORD-10206,2025-11-15,2025-11-19,CUST-0502,Reese Garcia,Enterprise,Latin America,Argentina,Software,SaaS Subscriptions,Direct Sales,28,1622.93,0.21,65.12,Completed,4,,,,,,,
ORD-10207,2025-06-14,2027-12-22,CUST-0490,Skyler Singh,Consumer,Asia Pacific,Australia,Furniture,Storage,Retail,19,1139.23,0.19,137.6,Completed,4,,ship_date_far_future,,,,,
ORD-10208,2024-01-09,2024-01-23,CUST-0403,Rowan Martinez,Enterprise,North America,United States,Software,Support Plans,Partner,47,912.72,0.23,93.57,Completed,,,,,,,,out_of_range(0)
ORD-10209,2023-01-28,2023-01-26,CUST-0672,Skyler Kim,Consumer,Latin America,Argentina,Software,Support Plans,Direct Sales,40,724.65,0.24,103.54,Completed,4,,ship_before_order,,,,,
ORD-10210,2024-01-26,2024-01-28,CUST-0309,Casey Lopez,Government,Latin America,Brazil,Software,SaaS Subscriptions,Online,10,1478.87,0.16,72.76,Completed,1,,,,,,,
ORD-10211,2025-10-12,2025-10-24,CUST-0593,,Enterprise,Middle East,Qatar,Services,Training,Online,32,1029.14,0.25,140.29,Completed,5,,,,,missing_name,,
ORD-10212,2024-12-11,2024-12-19,CUST-0715,Jordan Garcia,Government,Latin America,Brazil,Furniture,Storage,Retail,29,468.05,0.08,136.36,Completed,3,,,,,,,
ORD-10213,2025-08-25,2025-09-07,CUST-0166,Morgan Lopez,SMB,Middle East,UAE,Office Supplies,Paper,Direct Sales,13,316.85,0.17,119.02,Completed,5,,,,,,,
ORD-10214,2023-05-11,2023-05-17,CUST-0441,Finley Clark,Consumer,North America,Mexico,Furniture,Desks,Retail,22,1570.85,0.27,115.51,Completed,4,,,,,,,
ORD-10215,2023-08-05,2023-08-18,CUST-0626,Morgan Thomas,Government,Middle East,UAE,Services,Consulting,Online,8,1742.38,0.32,23.55,Completed,3,,,,,,,
ORD-10216,2023-01-14,2023-01-18,CUST-0486,Drew Kim,Consumer,Asia Pacific,India,Services,Consulting,Online,46,1510.92,0.13,99.75,Completed,3,,,,,,,
ORD-10217,2023-03-02,2023-03-10,CUST-0150,Reese Chen,SMB,North America,Mexico,Services,Consulting,Online,26,1963.98,0.06,9.22,Completed,5,,,,,,,
ORD-10218,2024-09-15,2024-09-27,CUST-0761,Avery Chen,SMB,Asia Pacific,India,Electronics,Accessories,Retail,29,1289.54,0.31,93.65,Completed,4,,,,,,,
ORD-10219,2023-09-16,2023-09-25,CUST-0554,Sage Singh,Government,Asia Pacific,Australia,Electronics,Accessories,Partner,11,51.73,0.31,80.99,Returned,3,,,,,,,
ORD-10220,2023-09-13,2023-09-21,CUST-0306,Sam Hall,Consumer,Middle East,Qatar,Electronics,Networking,Partner,48,1978.06,0.2,134.15,Pending,4,,,,,,,
ORD-10221,2024-11-02,2024-11-11,CUST-0597,Reese Singh,Government,Europe,France,Software,Licenses,Retail,27,168.48,0.02,133.28,Completed,4,,,,,,,
ORD-10222,2025-09-29,2025-10-11,CUST-0427,Sam Kim,Enterprise,Europe,Germany,Services,Consulting,Direct Sales,9,1936.22,0.18,79.37,Completed,4,,,,,,,
ORD-10223,2025-12-06,2025-12-09,CUST-0121,Morgan Kim,Government,Asia Pacific,India,Office Supplies,Binders,Partner,10,288.57,0.21,7.3,Completed,5,,,,,,,
ORD-10224,2024-11-22,2024-12-05,CUST-0387,Sam Martinez,Enterprise,Latin America,Colombia,Services,Consulting,Retail,30,1524.55,0.23,22.35,Completed,5,,,,,,,
ORD-10225,2023-07-01,2023-06-22,CUST-0170,Robin Lopez,Consumer,Asia Pacific,Mexico,Office Supplies,Paper,Online,40,1085.96,0.27,143.59,Completed,4,,ship_before_order,,,,region_country_mismatch,
ORD-10226,2024-10-18,2024-10-25,CUST-0604,Morgan Hall,SMB,North America,Canada,Electronics,Accessories,Direct Sales,2,1720.0,0.11,38.58,Completed,2,,,,,,,
ORD-10227,2023-02-25,2023-03-09,CUST-0060,Finley Young,SMB,Asia Pacific,Singapore,Electronics,Accessories,Retail,21,519.58,0.33,134.93,Completed,2,,,,,,,
ORD-10228,2023-03-01,2023-03-08,CUST-0649,Sage Johnson,Enterprise,Europe,United Kingdom,Office Supplies,Paper,Retail,42,1571.5,0.11,61.01,Returned,2,,,,,,,
ORD-10229,2023-01-03,2023-01-17,CUST-0476,Reese Lee,Enterprise,Middle East,Saudi Arabia,Furniture,Desks,Online,31,550.24,0.09,102.0,Pending,,,,,,,,missing
ORD-10230,2024-07-26,2024-07-23,CUST-0216,Riley Hall,Consumer,Latin America,Qatar,Office Supplies,Binders,Partner,46,908.17,0.1,147.45,Pending,3,,ship_before_order,,,,region_country_mismatch,
ORD-10231,2025-03-15,2025-03-24,CUST-0084,Casey Wilson,Consumer,North America,Mexico,Electronics,Networking,Online,-25,0.0,0.13,26.58,Completed,5,,,negative,zero_unit_price,,,
ORD-10232,2023-07-04,2023-07-18,CUST-0629,Rowan Nguyen,SMB,Asia Pacific,Australia,Furniture,Lighting,Partner,32,1809.49,0.25,31.36,Completed,3,,,,,,,
ORD-10233,2023-05-14,2023-05-07,CUST-0132,Dakota Kim,Government,North America,United States,Office Supplies,Pens,Partner,44,51.12,0.34,101.66,Completed,4,,ship_before_order,,,,,
ORD-10234,2025-11-27,2025-12-05,CUST-0508,Rowan Chen,Government,Asia Pacific,Japan,Furniture,Desks,Partner,35,900.48,0.0,29.19,Cancelled,2,,,,,,,
ORD-10235,2023-07-18,2023-07-19,CUST-0492,Sam Lee,SMB,Latin America,Brazil,Services,Installation,Partner,16,220.14,0.08,51.12,Returned,2,,,,,,,
ORD-10236,2023-03-10,2023-03-17,CUST-0321,Sam Wright,Government,North America,United States,Electronics,Networking,Online,41,866.52,0.04,8.37,Completed,2,,,,,,,
ORD-10237,2023-07-27,2023-08-02,CUST-0667,Quinn Nguyen,Government,North America,Canada,Services,Training,Retail,1,1192.37,0.02,118.41,Completed,3,,,,,,,
ORD-10238,2025-06-11,2025-06-20,CUST-0668,Jordan Martinez,SMB,Asia Pacific,India,Services,Installation,Retail,20,1208.64,0.1,145.54,Completed,4,,,,,,,
ORD-10239,2023-05-21,2023-05-27,CUST-0194,Quinn Lopez,Consumer,Europe,Colombia,Software,Support Plans,Partner,37,1926.31,0.22,62.8,Cancelled,3,,,,,,region_country_mismatch,
ORD-10240,2024-11-09,2024-11-22,CUST-0758,Jordan Martinez,Consumer,Latin America,Brazil,Software,Licenses,Online,5,718.98,0.19,21.36,Completed,4,,,,,,,
ORD-10241,2024-05-18,2024-05-21,CUST-0201,Avery Martinez,Government,North America,United States,Office Supplies,Paper,Online,9,760.95,0.28,16.65,Returned,5,,,,,,,
ORD-10242,2023-10-23,2023-10-26,CUST-0195,Sam Singh,Consumer,Europe,Spain,Office Supplies,Binders,Direct Sales,16,1842.42,0.27,88.1,Pending,5,,,,,,,
ORD-10243,2025-08-21,2025-09-03,CUST-0680,Reese Johnson,Consumer,Middle East,UAE,Furniture,Lighting,Partner,30,362.1,0.25,78.82,Completed,4,,,,,,,
ORD-10244,2024-03-23,2024-03-28,CUST-0436,Dakota Lopez,Government,Latin America,Colombia,Furniture,Storage,Partner,9,1504.49,0.1,77.82,Completed,3,,,,,,,
ORD-10245,2024-06-27,2024-07-08,CUST-0078,Taylor Anderson,SMB,Asia Pacific,Japan,Office Supplies,Paper,Partner,7,241.58,0.13,81.9,Cancelled,3,,,,,,,
ORD-10246,2024-06-18,2024-06-19,CUST-0789,Sam Wilson,Consumer,Asia Pacific,India,Office Supplies,Labels,Direct Sales,49,1312.34,0.17,76.9,Returned,5,,,,,,,
ORD-10247,2023-06-25,2023-07-01,CUST-0193,Dakota Singh,Consumer,Latin America,Colombia,Software,Licenses,Direct Sales,36,65.06,0.05,131.06,Completed,3,,,,,,,
ORD-10248,2023-02-17,2023-02-27,CUST-0033,Drew Anderson,SMB,Europe,Germany,Office Supplies,Labels,Direct Sales,26,132.1,0.14,71.22,Completed,3,,,,,,,
ORD-10249,2025-03-01,2025-03-06,CUST-0211,Skyler Nguyen,Consumer,Europe,France,Services,Consulting,Direct Sales,34,27.04,0.11,136.47,Completed,4,,,,,,,
ORD-10250,2025-08-30,2025-09-02,CUST-0619,Jordan Brown,Government,Middle East,Saudi Arabia,Services,Consulting,Direct Sales,1,1982.21,0.16,123.69,Completed,4,,,,,,,
ORD-10251,2024-09-01,2024-09-08,CUST-0628,Jordan Chen,Government,Europe,Spain,Furniture,Chairs,Direct Sales,43,370.97,0.2,59.03,Completed,5,,,,,,,
ORD-10252,2023-09-06,2023-09-12,CUST-0079,Jamie Clark,Government,North America,Mexico,Office Supplies,Labels,Direct Sales,14,1014.6,0.17,10.98,Completed,4,,,,,,,
ORD-10253,2025-08-02,2025-08-04,CUST-0085,Quinn Johnson,Enterprise,Middle East,Qatar,Furniture,Lighting,Retail,18,1683.92,0.06,2.71,Completed,2,,,,,,,
ORD-10254,2025-12-26,2025-12-30,CUST-0453,Finley Singh,Government,Europe,Mexico,Services,Installation,Online,20,890.75,0.21,7.3,Completed,4,,,,,,region_country_mismatch,
ORD-10255,2023-07-17,2023-07-30,CUST-0681,Taylor Kim,Government,Europe,Germany,Electronics,Networking,Online,21,1126.3,0.07,31.07,Returned,4,,,,,,,
ORD-10256,2024-07-24,2024-08-04,CUST-0639,Morgan Nguyen,SMB,Asia Pacific,Japan,Electronics,Monitors,Direct Sales,39,1001.65,0.35,106.88,Completed,5,,,,,,,
ORD-10257,2023-12-26,2024-01-06,CUST-0780,Robin Wilson,Consumer,Asia Pacific,Singapore,Electronics,Accessories,Online,-38,900.58,0.18,111.27,Completed,4,,,negative,,,,
ORD-10258,2025-10-18,2025-10-23,CUST-0207,Finley Singh,Government,Europe,Spain,Furniture,Desks,Retail,39,1977.16,0.16,131.6,Cancelled,2,,,,,,,
ORD-10259,2024-02-26,2024-03-06,CUST-0056,Reese Singh,Consumer,Europe,Germany,Services,Training,Partner,41,17.06,0.3,10.5,Completed,3,,,,,,,
ORD-10260,2024-09-29,2024-10-02,CUST-0739,Robin Johnson,Consumer,Europe,Germany,Software,Licenses,Retail,37,899.3,0.22,40.78,Completed,5,,,,,,,
ORD-10261,2023-02-10,2023-02-23,CUST-0391,Alex Kim,SMB,Asia Pacific,Brazil,Office Supplies,Pens,Retail,30,615.17,0.1,84.32,Completed,4,,,,,,region_country_mismatch,
ORD-10262,2025-09-29,2025-10-04,CUST-0657,Alex Kim,Consumer,Middle East,UAE,Software,Licenses,Online,37,328.91,0.27,143.56,Completed,5,,,,,,,
ORD-10048,2025-01-10,2025-01-21,CUST-0724,Sage Kim,Enterprise,North America,Mexico,Furniture,Storage,Direct Sales,10,512.3,0.21,142.77,Pending,5,duplicate_of_ORD-10048,,,,,,
ORD-10264,2024-06-01,2024-06-13,CUST-0310,Drew Patel,Government,Middle East,Qatar,Software,Support Plans,Partner,49,1753.42,0.25,13.33,Completed,,,,,,,,out_of_range(0)
ORD-10265,2025-05-05,2025-05-14,CUST-0427,Sam Kim,Enterprise,Asia Pacific,Singapore,Furniture,Chairs,Partner,9,400.05,0.06,142.27,Completed,4,,,,,,,
ORD-10266,2023-12-07,2023-12-09,CUST-0301,Reese Hall,Consumer,North America,Canada,Electronics,Accessories,Online,38,473.39,0.17,114.08,Completed,1,,,,,,,
ORD-10267,2024-06-28,2024-07-06,CUST-0485,Pat Hall,SMB,Asia Pacific,Singapore,Office Supplies,Binders,Partner,16,1882.28,0.23,56.77,Pending,2,,,,,,,
ORD-10185,2024-07-26,2024-08-07,CUST-0770,Avery Anderson,Consumer,Europe,France,Software,Support Plans,Direct Sales,43,379.93,0.35,143.63,Completed,5,duplicate_of_ORD-10185,,,,,,
ORD-10269,2025-09-02,2025-09-13,CUST-0717,Sage Chen,Enterprise,North America,Mexico,Software,SaaS Subscriptions,Retail,34,1753.09,0.27,107.5,Completed,1,,,,,,,
ORD-10270,2024-05-13,2024-05-17,CUST-0175,Skyler Lee,SMB,North America,United States,Software,Support Plans,Online,21,1805.78,0.27,33.06,Completed,3,,,,,,,
ORD-10271,2023-05-13,2023-05-24,CUST-0352,Finley Kim,SMB,Latin America,Colombia,Software,Support Plans,Direct Sales,15,521.89,0.1,16.71,Returned,3,,,,,,,
ORD-10272,2024-01-24,2024-02-07,CUST-0398,Rowan Johnson,Consumer,Latin America,Argentina,Office Supplies,Pens,Retail,1,1078.89,0.16,21.71,Completed,5,,,,,,,
ORD-10273,2023-09-10,2023-09-15,CUST-0724,Sage Kim,Enterprise,Middle East,Saudi Arabia,Furniture,Lighting,Partner,25,122.33,0.28,22.91,Completed,5,,,,,,,
ORD-10274,2023-11-23,2023-11-24,CUST-0562,Taylor Nguyen,Enterprise,Latin America,Argentina,Software,Support Plans,Direct Sales,49,785.77,0.03,109.01,Pending,3,,,,,,,
ORD-10275,2023-12-02,2023-12-12,CUST-0141,Alex Hall,SMB,Latin America,Colombia,Software,SaaS Subscriptions,Retail,48,395.33,0.23,54.33,Completed,5,,,,,,,
ORD-10276,2023-04-18,2023-04-20,CUST-0528,Robin Martinez,Government,Asia Pacific,Singapore,Furniture,Lighting,Retail,16,796.31,0.11,89.42,Completed,3,,,,,,,
ORD-10277,2023-01-24,2023-01-26,CUST-0120,Drew Wilson,SMB,North America,United States,Software,Support Plans,Retail,37,1974.76,0.17,104.06,Completed,2,,,,,,,
ORD-10278,2025-04-10,2025-04-24,CUST-0718,Reese Kim,SMB,North America,Canada,Services,Installation,Direct Sales,38,1080.27,0.38,97.76,Completed,5,,,,,,,
ORD-10279,2023-11-27,2023-11-29,CUST-0576,Rowan Martinez,Government,Asia Pacific,Japan,Electronics,Laptops,Partner,35,347.35,0.34,98.72,Completed,3,,,,,,,
ORD-10280,2025-11-11,2025-11-15,CUST-0705,Sam Chen,SMB,North America,Mexico,Electronics,Monitors,Online,20,1712.89,0.08,20.13,Completed,4,,,,,,,
ORD-10281,2025-05-21,2025-06-02,CUST-0147,,Government,Middle East,UAE,Electronics,Accessories,Retail,37,1316.35,0.29,90.74,Completed,4,,,,,missing_name,,
ORD-10282,2023-07-02,2023-07-08,CUST-0342,Quinn Singh,Government,Asia Pacific,Australia,Furniture,Storage,Online,15,760.37,0.04,138.85,Completed,3,,,,,,,
ORD-10283,2023-12-16,2023-12-22,CUST-0770,Avery Anderson,Consumer,Latin America,Brazil,Office Supplies,Labels,Direct Sales,17,23.95,0.18,23.32,Completed,2,,,,,,,
ORD-10284,2024-12-25,2025-01-07,CUST-0480,Sam Wright,Government,Middle East,Saudi Arabia,Office Supplies,Labels,Retail,6,1895.17,0.14,46.91,Completed,2,,,,,,,
